common_name,date,trawl,sample_id,catch_count,length_type,length_cm,weight_kg,sex,fa_sample,comments,recorder,fish_processing_personnel,size_class,species,kingdom,phylum,class,order,family,genus,level
Eulachon,2018-08-08,9,1303,47,Fork,13.7,0.012,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1304,48,Fork,17.3,0.028,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1346,90,Fork,12.9,0.1,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1319,63,Fork,12.5,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,832,38,Fork,13.3,0.014,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,846,52,Fork,8,0.002,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1335,79,Fork,11.5,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-02,3,244,109,Fork,14.6,0.022,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1352,96,Fork,12.4,0.012,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1353,97,Fork,13.1,0.01,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-11,12,2568,603,Fork,10.5,0.006,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,867,73,Fork,12.8,0.01,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1315,59,Fork,14.6,0.016,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1275,19,Fork,14.4,0.014,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1276,20,Fork,11.4,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,831,37,Fork,9.7,0.004,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1291,35,Fork,13.1,0.01,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,845,51,Fork,10.1,0.004,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,8,1249,244,Fork,13.4,0.012,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1334,78,Fork,13.9,0.012,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,847,53,Fork,9.5,0.004,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-02,4,448,200,Fork,16.5,0.026,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-02,4,449,201,Fork,17.4,0.032,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1285,29,Fork,11.5,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1286,30,Fork,13,0.01,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,8,1245,240,Fork,12.8,0.012,NA,Y,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1288,32,Fork,11.6,0.006,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1289,33,Fork,12.4,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1290,34,Fork,11.1,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,857,63,Fork,13.5,0.014,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1294,38,Fork,12.4,0.01,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1309,53,Fork,12.3,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,8,1250,245,Fork,12.4,0.01,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,8,1251,246,Fork,13.7,0.014,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,854,60,Fork,16.2,0.026,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1300,44,Fork,14.8,0.18,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-02,4,450,202,Fork,16.8,0.028,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-02,4,451,203,Fork,11.6,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,830,36,Fork,14,0.016,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1292,36,Fork,12.1,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,856,62,Fork,13.5,0.014,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1345,89,Fork,11,0.006,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-11,12,2567,602,Fork,8.2,NA,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,866,72,Fork,12,0.01,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,850,56,Fork,13.9,0.014,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1310,54,Fork,12.1,0.01,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1317,61,Fork,13.9,0.012,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1297,41,Fork,14.5,0.16,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1299,43,Fork,12.4,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1316,60,Fork,132,0.012,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1337,81,Fork,12.2,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,8,1247,242,Fork,14.3,0.014,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,881,87,Fork,14.6,0.02,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,848,54,Fork,9,0.002,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,8,1246,241,Fork,14,0.014,NA,Y,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-11,12,2565,600,Fork,9,0.002,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-11,12,2566,601,Fork,9.2,0.002,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,865,71,Fork,15.6,0.024,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,864,70,Fork,15.3,0.024,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,863,69,Fork,15.2,0.02,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1301,45,Fork,11.1,0.006,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1298,42,Fork,12.1,0.008,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-04,7,849,55,Fork,13,0.012,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1295,39,Fork,16.3,0.014,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Eulachon,2018-08-08,9,1296,40,Fork,14.4,0.12,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,species
Juvenile Pollock,2018-08-11,13,2848,239,Total,9.6,0.006,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Juvenile Pollock,2018-08-11,13,2852,243,Total,9.7,0.004,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Juvenile Pollock,2018-08-11,13,2851,242,Total,9.3,0.006,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Juvenile Pollock,2018-08-11,13,2847,238,Total,7,0.002,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Juvenile Pollock,2018-08-11,13,2849,240,Total,9.8,0.008,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Juvenile Pollock,2018-08-11,13,2850,241,Total,9.2,0.006,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Lamprey,2018-08-10,10,1667,25,Total,22,0.026,NA,NA,NA,NA,NA,NA,Entosphenus tridentatus,Animalia,Chordata,Cephalaspidomorphi,Petromyzontiformes,Petromyzontidae,Entosphenus,species
Lamprey,2018-08-10,10,1668,26,Total,23.6,0.032,NA,NA,NA,NA,NA,NA,Entosphenus tridentatus,Animalia,Chordata,Cephalaspidomorphi,Petromyzontiformes,Petromyzontidae,Entosphenus,species
Myctophiid spp,2018-08-10,11,1931,42,Total,5.8,0.002,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-11,13,2859,250,Total,9.9,0.006,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-10,11,1929,40,Total,5.4,0.002,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-10,11,1930,41,Total,5.7,0.002,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-10,11,1928,39,Total,5.6,0.002,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-11,13,2857,248,Total,NA,0.002,NA,Y,Broken,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-10,11,1932,43,Total,4.8,0.002,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-11,13,2858,249,Total,9.9,0.006,NA,Y,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-10,11,1926,37,Total,5.8,0.002,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-08,9,1614,358,Total,4.2,NA,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-08,9,1610,354,Total,4.75,NA,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-08,9,1611,355,Total,4.6,NA,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-10,11,1927,38,Total,5.3,0.002,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-08,9,1641,385,Total,4.6,NA,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-08,9,1612,356,Total,6,NA,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-10,11,1925,36,Total,7,0.004,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-08,9,1613,357,Total,5.25,NA,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-11,13,2856,247,Total,8.9,0.004,NA,Y,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-10,11,1923,34,Total,7.2,0.004,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-08,9,1615,359,Total,7.25,NA,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-11,13,2854,245,Total,10.1,0.008,NA,Y,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-11,13,2855,246,Total,11.2,0.01,NA,Y,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-01,2,21,1,Total,4.8,NA,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Myctophiid spp,2018-08-10,11,1924,35,Total,7.6,0.006,NA,NA,NA,NA,NA,NA,Diaphus theta,Animalia ,Chordata,Teleostei,Myctophiformes ,Myctophidae ,Diaphys,species
Night Smelt,2018-08-02,3,243,108,Total,15.3,0.028,NA,NA,**check with Wade,NA,NA,NA,Spirinchus starksi,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Spirinchus,species
Northern Anchovy,2018-08-11,12,2197,232,Fork,16.2,0.016,NA,Y,NA,NA,NA,NA,Engraulis mordax,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,species
Northern Anchovy,2018-08-12,14,3128,107,Fork,15.7,0.028,NA,Y,NA,NA,NA,NA,Engraulis mordax,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,species
Northern Anchovy,2018-08-11,12,2306,341,Fork,13.1,0.014,NA,Y,NA,NA,NA,NA,Engraulis mordax,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,species
Northern Anchovy,2018-08-11,12,2199,234,Fork,11.3,0.012,NA,Y,NA,NA,NA,NA,Engraulis mordax,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,species
Northern Anchovy,2018-08-13,15,3258,237,Fork,15.6,0.034,NA,Y,NA,NA,NA,NA,Engraulis mordax,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,species
Northern Anchovy,2018-08-11,12,2198,233,Fork,13.1,0.018,NA,Y,NA,NA,NA,NA,Engraulis mordax,Animalia,Chordata,Actinopterygii,Clupeiformes,Engraulidae,Engraulis,species
Pacific Hake,2018-08-08,9,1482,226,Total,61.6,1.478,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-08,9,1480,224,Total,60.4,1.232,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-11,13,2725,116,Total,56.5,0.138,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1885,243,Total,54.2,0.862,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-11,13,2726,117,Total,51.5,0.856,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1883,241,Total,58.5,1.38,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1886,244,Total,58.7,1.268,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1846,204,Total,51.5,0.932,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-08,9,1477,221,Total,67.7,1.722,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,11,1922,33,Total,72.3,2.44,NA,Y,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1882,240,Total,46.5,0.626,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-11,13,2732,123,Total,54.2,1.036,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-11,13,2724,115,Total,64.2,1.83,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-08,9,1469,213,Total,66.5,1.58,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-08,9,1481,225,Total,64.6,1.52,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1801,159,Total,46.5,0.77,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-11,13,2731,122,Total,50.2,0.818,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1884,242,Total,57,1.158,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1881,239,Total,47.7,0.74,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-11,13,2730,121,Total,48.6,0.87,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-08,9,1476,220,Total,66,1.88,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1797,155,Total,50.3,0.9,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,11,1920,31,Total,95.5,1.07,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-11,13,2736,127,Total,52.1,0.766,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1887,245,Total,47.7,0.68,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-04,6,629,67,Total,70.8,1.74,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-04,6,630,68,Total,67.5,1.536,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1880,238,Total,47.5,0.706,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-11,13,2729,120,Total,50,0.762,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1878,236,Total,48.3,0.75,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
Pacific Hake,2018-08-10,10,1799,157,Total,53.3,1.25,NA,NA,NA,NA,NA,NA,Merluccius productus,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,species
