Date,Trawl,Sample_ID,Catch_count,Species,Length_type,Length_cm,Weight_kg,Sex,FA_Sample,Comments,Recorder,Fish Processing Personnel,,
18-08-08,9,1265,9,Eulachon,Fork,12.3,0.008,,Y,,,,,
18-08-08,9,1266,10,Eulachon,Fork,14.1,0.012,,Y,,,,,
18-08-08,9,1267,11,Eulachon,Fork,11.6,0.008,,Y,,,,,
18-08-08,9,1268,12,Eulachon,Fork,14,0.012,,,,,,,
18-08-08,9,1269,13,Eulachon,Fork,13.5,0.012,,,,,,,
18-08-08,9,1270,14,Eulachon,Fork,11.9,0.008,,,,,,,
18-08-08,9,1271,15,Eulachon,Fork,13,0.010,,,,,,,
18-08-08,9,1272,16,Eulachon,Fork,11,0.006,,,,,,,
18-08-08,9,1273,17,Eulachon,Fork,13.9,0.012,,,,,,,
18-08-08,9,1274,18,Eulachon,Fork,12.1,0.008,,,,,,,
18-08-08,9,1275,19,Eulachon,Fork,14.4,0.014,,,,,,,
18-08-08,9,1276,20,Eulachon,Fork,11.4,0.008,,,,,,,
18-08-08,9,1277,21,Eulachon,Fork,12.9,0.012,,,,,,,
18-08-08,9,1278,22,Eulachon,Fork,12.3,0.010,,,,,,,
18-08-08,9,1279,23,Eulachon,Fork,13.8,0.012,,,,,,,
18-08-08,9,1280,24,Eulachon,Fork,13.5,0.014,,,,,,,
18-08-08,9,1281,25,Eulachon,Fork,14.3,0.014,,,,,,,
18-08-08,9,1282,26,Eulachon,Fork,13.6,0.012,,,,,,,
18-08-08,9,1283,27,Eulachon,Fork,11.4,0.008,,,,,,,
18-08-08,9,1284,28,Eulachon,Fork,13.1,0.012,,,,,,,
18-08-08,9,1285,29,Eulachon,Fork,11.5,0.008,,,,,,,
18-08-08,9,1286,30,Eulachon,Fork,13,0.010,,,,,,,
18-08-08,9,1287,31,Eulachon,Fork,13.1,0.010,,,,,,,
18-08-08,9,1288,32,Eulachon,Fork,11.6,0.006,,,,,,,
18-08-08,9,1289,33,Eulachon,Fork,12.4,0.008,,,,,,,
18-08-08,9,1290,34,Eulachon,Fork,11.1,0.008,,,,,,,
18-08-08,9,1291,35,Eulachon,Fork,13.1,0.010,,,,,,,
18-08-08,9,1292,36,Eulachon,Fork,12.1,0.008,,,,,,,
18-08-08,9,1293,37,Eulachon,Fork,13.5,0.014,,,,,,,
18-08-08,9,1294,38,Eulachon,Fork,12.4,0.010,,,,,,,
18-08-08,9,1295,39,Eulachon,Fork,16.3,0.014,,,,,,,
18-08-08,9,1296,40,Eulachon,Fork,14.4,0.120,,,,,,,
18-08-08,9,1297,41,Eulachon,Fork,14.5,0.160,,,,,,,
18-08-08,9,1298,42,Eulachon,Fork,12.1,0.008,,,,,,,
18-08-08,9,1299,43,Eulachon,Fork,12.4,0.008,,,,,,,
18-08-08,9,1300,44,Eulachon,Fork,14.8,0.180,,,,,,,
18-08-08,9,1301,45,Eulachon,Fork,11.1,0.006,,,,,,,
18-08-08,9,1302,46,Eulachon,Fork,16.2,0.020,,,,,,,
18-08-08,9,1303,47,Eulachon,Fork,13.7,0.012,,,,,,,
18-08-08,9,1304,48,Eulachon,Fork,17.3,0.028,,,,,,,
18-08-08,9,1305,49,Eulachon,Fork,14.4,0.014,,,,,,,
18-08-08,9,1306,50,Eulachon,Fork,12.5,0.010,,,,,,,
18-08-08,9,1307,51,Eulachon,Fork,11.6,0.008,,,,,,,
18-08-08,9,1308,52,Eulachon,Fork,14,0.014,,,,,,,
18-08-08,9,1309,53,Eulachon,Fork,12.3,0.008,,,,,,,
18-08-08,9,1310,54,Eulachon,Fork,12.1,0.010,,,,,,,
18-08-08,9,1311,55,Eulachon,Fork,14,0.014,,,,,,,
18-08-08,9,1312,56,Eulachon,Fork,13.9,0.014,,,,,,,
18-08-08,9,1313,57,Eulachon,Fork,13.1,0.010,,,,,,,
18-08-08,9,1314,58,Eulachon,Fork,12.5,0.010,,,,,,,
18-08-08,9,1315,59,Eulachon,Fork,14.6,0.016,,,,,,,
18-08-08,9,1316,60,Eulachon,Fork,132,0.012,,,,,,,
18-08-08,9,1317,61,Eulachon,Fork,13.9,0.012,,,,,,,
18-08-08,9,1318,62,Eulachon,Fork,14,0.014,,,,,,,
18-08-08,9,1319,63,Eulachon,Fork,12.5,0.008,,,,,,,
18-08-08,9,1320,64,Eulachon,Fork,13.3,0.012,,,,,,,
18-08-08,9,1321,65,Eulachon,Fork,11.1,0.008,,,,,,,
18-08-08,9,1322,66,Eulachon,Fork,11,0.008,,,,,,,
18-08-08,9,1323,67,Eulachon,Fork,13.5,0.012,,,,,,,
18-08-08,9,1324,68,Eulachon,Fork,12.1,0.008,,,,,,,
18-08-08,9,1325,69,Eulachon,Fork,12.5,0.008,,,,,,,
18-08-08,9,1326,70,Eulachon,Fork,13.1,0.010,,,,,,,
18-08-08,9,1327,71,Eulachon,Fork,12.7,0.008,,,,,,,
18-08-08,9,1328,72,Eulachon,Fork,13,0.010,,,,,,,
18-08-08,9,1329,73,Eulachon,Fork,13.1,0.010,,,,,,,
18-08-08,9,1330,74,Eulachon,Fork,10.6,0.006,,,,,,,
18-08-08,9,1331,75,Eulachon,Fork,11.6,0.008,,,,,,,
18-08-08,9,1332,76,Eulachon,Fork,13,0.012,,,,,,,
18-08-08,9,1333,77,Eulachon,Fork,13.8,0.012,,,,,,,
18-08-08,9,1334,78,Eulachon,Fork,13.9,0.012,,,,,,,
18-08-08,9,1335,79,Eulachon,Fork,11.5,0.008,,,,,,,
18-08-08,9,1336,80,Eulachon,Fork,12.3,0.010,,,,,,,
18-08-08,9,1337,81,Eulachon,Fork,12.2,0.008,,,,,,,
18-08-08,9,1338,82,Eulachon,Fork,13.6,0.014,,,,,,,
18-08-08,9,1339,83,Eulachon,Fork,14.5,0.014,,,,,,,
18-08-08,9,1340,84,Eulachon,Fork,12.1,0.008,,,,,,,
18-08-08,9,1341,85,Eulachon,Fork,13.5,0.012,,,,,,,
18-08-08,9,1342,86,Eulachon,Fork,11.5,0.008,,,,,,,
18-08-08,9,1343,87,Eulachon,Fork,11.8,0.008,,,,,,,
18-08-08,9,1344,88,Eulachon,Fork,12.4,0.010,,,,,,,
18-08-08,9,1345,89,Eulachon,Fork,11,0.006,,,,,,,
18-08-08,9,1346,90,Eulachon,Fork,12.9,0.100,,,,,,,
18-08-08,9,1347,91,Eulachon,Fork,13.8,0.012,,,,,,,
18-08-08,9,1348,92,Eulachon,Fork,12.2,0.010,,,,,,,
18-08-08,9,1349,93,Eulachon,Fork,13.1,0.012,,,,,,,
18-08-08,9,1350,94,Eulachon,Fork,12,0.008,,,,,,,
18-08-08,9,1351,95,Eulachon,Fork,10.4,0.006,,,,,,,
18-08-08,9,1352,96,Eulachon,Fork,12.4,0.012,,,,,,,
18-08-08,9,1353,97,Eulachon,Fork,13.1,0.010,,,,,,,
18-08-08,9,1354,98,Eulachon,Fork,11.5,0.008,,,,,,,
18-08-08,9,1355,99,Eulachon,Fork,14,0.014,,,,,,,
18-08-08,9,1356,100,Eulachon,Fork,12.8,0.010,,,,,,,
18-08-08,9,1357,101,Eulachon,Fork,14.4,0.016,,,,,,,
18-08-08,9,1358,102,Turbot,Total,43.9,0.612,,Y,,,,,
18-08-08,9,1359,103,Turbot,Total,43.5,0.572,,Y,,,,,
18-08-08,9,1360,104,Turbot,Total,37.7,0.362,,Y,,,,,
18-08-08,9,1361,105,Turbot,Total,60.4,1.488,,Y,,,,,
18-08-08,9,1362,106,Chinook Salmon,Fork,41.8,0.880,F,Y,,,,,
18-08-08,9,1363,107,Walleye Pollock,Total,30.1,0.180,,,,,,,
18-08-08,9,1364,108,Walleye Pollock,Total,34,0.254,,,,,,,
18-08-08,9,1365,109,Walleye Pollock,Total,34.2,0.274,,,,,,,
18-08-08,9,1366,110,Walleye Pollock,Total,40,0.388,,,,,,,
18-08-08,9,1367,111,Walleye Pollock,Total,30.1,0.186,,,,,,,
18-08-08,9,1368,112,Walleye Pollock,Total,31.1,0.182,,,,,,,
18-08-08,9,1369,113,Walleye Pollock,Total,14.7,0.444,,,,,,,
18-08-08,9,1370,114,Walleye Pollock,Total,30.5,0.196,,,,,,,
18-08-08,9,1371,115,Walleye Pollock,Total,28.3,0.170,,,,,,,
18-08-08,9,1372,116,Walleye Pollock,Total,32.6,0.246,,,,,,,
18-08-08,9,1373,117,Walleye Pollock,Total,36.1,0.326,,,,,,,
18-08-08,9,1374,118,Walleye Pollock,Total,29.4,0.174,,,,,,,
18-08-08,9,1375,119,Walleye Pollock,Total,44.2,0.512,,,,,,,
18-08-08,9,1376,120,Walleye Pollock,Total,41.1,0.468,,,,,,,
18-08-08,9,1377,121,Walleye Pollock,Total,33.9,0.268,,,,,,,
18-08-08,9,1378,122,Walleye Pollock,Total,32.1,0.252,,,,,,,
18-08-08,9,1379,123,Walleye Pollock,Total,31.5,0.182,,,,,,,
18-08-08,9,1380,124,Walleye Pollock,Total,31.1,0.208,,,,,,,
18-08-08,9,1381,125,Walleye Pollock,Total,33.6,0.270,,,,,,,
18-08-08,9,1382,126,Walleye Pollock,Total,24.1,0.088,,,,,,,
18-08-08,9,1383,127,Walleye Pollock,Total,25.6,0.106,,,,,,,
18-08-08,9,1384,128,Walleye Pollock,Total,32.5,0.250,,,,,,,
18-08-08,9,1385,129,Walleye Pollock,Total,41.6,0.482,,,,,,,
18-08-08,9,1386,130,Walleye Pollock,Total,44.7,0.558,,,,,,,
18-08-08,9,1387,131,Walleye Pollock,Total,29.5,0.154,,,,,,,
18-08-08,9,1388,132,Walleye Pollock,Total,31,0.200,,,,,,,
18-08-08,9,1389,133,Walleye Pollock,Total,44,0.586,,,,,,,
18-08-08,9,1390,134,Walleye Pollock,Total,33.1,0.240,,,,,,,
18-08-08,9,1391,135,Walleye Pollock,Total,46,0.646,,,,,,,
18-08-08,9,1392,136,Walleye Pollock,Total,33,0.240,,,,,,,
18-08-08,9,1393,137,Walleye Pollock,Total,42.9,0.516,,,,,,,
18-08-08,9,1394,138,Walleye Pollock,Total,43.5,0.536,,,,,,,
18-08-08,9,1395,139,Walleye Pollock,Total,31.8,0.204,,,,,,,
18-08-08,9,1396,140,Walleye Pollock,Total,39.1,0.368,,,,,,,
18-08-08,9,1397,141,Walleye Pollock,Total,42.5,0.446,,,,,,,
18-08-08,9,1398,142,Walleye Pollock,Total,38.4,0.336,,,,,,,
18-08-08,9,1399,143,Walleye Pollock,Total,40,0.394,,,,,,,
18-08-08,9,1400,144,Walleye Pollock,Total,35.5,0.316,,,,,,,
18-08-08,9,1401,145,Walleye Pollock,Total,32.6,0.224,,,,,,,
18-08-08,9,1402,146,Walleye Pollock,Total,34.1,0.282,,,,,,,
18-08-08,9,1403,147,Walleye Pollock,Total,31.5,0.234,,,,,,,
18-08-08,9,1404,148,Walleye Pollock,Total,30,0.186,,,,,,,
18-08-08,9,1405,149,Walleye Pollock,Total,31.1,0.206,,,,,,,
18-08-08,9,1406,150,Walleye Pollock,Total,45.8,0.620,,,,,,,
18-08-08,9,1407,151,Walleye Pollock,Total,44.5,0.552,,,,,,,
18-08-08,9,1408,152,Walleye Pollock,Total,18.6,0.048,,,,,,,
18-08-08,9,1409,153,Walleye Pollock,Total,19.5,0.052,,,,,,,
18-08-08,9,1410,154,Walleye Pollock,Total,46.2,0.664,,,,,,,
18-08-08,9,1411,155,Walleye Pollock,Total,21.3,0.060,,,,,,,
18-08-08,9,1412,156,Walleye Pollock,Total,22.1,0.068,,,,,,,
18-08-08,9,1413,157,Walleye Pollock,Total,26.9,0.108,,,,,,,
18-08-08,9,1414,158,Walleye Pollock,Total,18.6,0.044,,,,,,,
18-08-08,9,1415,159,Walleye Pollock,Total,21.1,0.064,,,,,,,
18-08-08,9,1416,160,Walleye Pollock,Total,19.5,0.054,,,,,,,
18-08-08,9,1417,161,Walleye Pollock,Total,31.6,0.222,,,,,,,
18-08-08,9,1418,162,Walleye Pollock,Total,19.6,0.050,,,,,,,
18-08-08,9,1419,163,Walleye Pollock,Total,29.9,0.166,,,,,,,
18-08-08,9,1420,164,Walleye Pollock,Total,28.6,0.188,,,,,,,
18-08-08,9,1421,165,Walleye Pollock,Total,31.8,0.226,,,,,,,
18-08-08,9,1422,166,Walleye Pollock,Total,20.2,0.056,,,,,,,
18-08-08,9,1423,167,Walleye Pollock,Total,44.2,0.546,,,,,,,
18-08-08,9,1424,168,Walleye Pollock,Total,18.9,0.040,,,,,,,
18-08-08,9,1425,169,Walleye Pollock,Total,43.7,0.530,,Y,,,,,
18-08-08,9,1426,170,Walleye Pollock,Total,13.4,0.194,,Y,,,,,
18-08-08,9,1427,171,Walleye Pollock,Total,34,0.256,,Y,,,,,
18-08-08,9,1428,172,Walleye Pollock,Total,39.2,0.372,,Y,,,,,
18-08-08,9,1429,173,Walleye Pollock,Total,34.1,0.260,,Y,,,,,
18-08-08,9,1430,174,Walleye Pollock,Total,20.5,0.056,,Y,,,,,
18-08-08,9,1431,175,Walleye Pollock,Total,19.6,0.050,,Y,,,,,
18-08-08,9,1432,176,Walleye Pollock,Total,19.7,0.048,,Y,,,,,
18-08-08,9,1433,177,Walleye Pollock,Total,21.6,0.660,,Y,,,,,
18-08-08,9,1434,178,Walleye Pollock,Total,19.8,0.052,,Y,,,,,
18-08-08,9,1435,179,Walleye Pollock,Total,30.6,0.196,,,,,,,
18-08-08,9,1436,180,Walleye Pollock,Total,32.7,0.252,,,,,,,
18-08-08,9,1437,181,Walleye Pollock,Total,33,0.250,,,,,,,
18-08-08,9,1438,182,Walleye Pollock,Total,21.8,0.068,,,,,,,
18-08-08,9,1439,183,Walleye Pollock,Total,31.5,0.244,,,,,,,
18-08-08,9,1440,184,Walleye Pollock,Total,33.4,0.278,,,,,,,
18-08-08,9,1441,185,Walleye Pollock,Total,18.3,0.420,,,,,,,
18-08-08,9,1442,186,Walleye Pollock,Total,28.9,0.164,,,,,,,
18-08-08,9,1443,187,Walleye Pollock,Total,21.6,0.064,,,,,,,
18-08-08,9,1444,188,Walleye Pollock,Total,32,0.220,,,,,,,
18-08-08,9,1445,189,Walleye Pollock,Total,31.2,0.234,,,,,,,
18-08-08,9,1446,190,Walleye Pollock,Total,21.3,0.062,,,,,,,
18-08-08,9,1447,191,Walleye Pollock,Total,24.5,0.100,,,,,,,
18-08-08,9,1448,192,Walleye Pollock,Total,21.6,0.070,,,,,,,
18-08-08,9,1449,193,Walleye Pollock,Total,30.2,0.187,,,,,,,
18-08-08,9,1450,194,Walleye Pollock,Total,33,0.266,,,,,,,
18-08-08,9,1451,195,Walleye Pollock,Total,30.5,0.208,,,,,,,
18-08-08,9,1452,196,Walleye Pollock,Total,40.8,0.446,,,,,,,
18-08-08,9,1453,197,Walleye Pollock,Total,48,0.704,,,,,,,
18-08-08,9,1454,198,Walleye Pollock,Total,33,0.256,,,,,,,
18-08-08,9,1455,199,Walleye Pollock,Total,30,0.218,,,,,,,
18-08-08,9,1456,200,Walleye Pollock,Total,35.6,0.356,,,,,,,
18-08-08,9,1457,201,Walleye Pollock,Total,34.2,0.310,,,,,,,
18-08-08,9,1458,202,Walleye Pollock,Total,32.1,0.224,,,,,,,
18-08-08,9,1459,203,Walleye Pollock,Total,19,0.048,,,,,,,
18-08-08,9,1460,204,Walleye Pollock,Total,33.6,0.296,,,,,,,
18-08-08,9,1461,205,Walleye Pollock,Total,21.8,0.070,,,,,,,
18-08-08,9,1462,206,Pacific Hake,Total,62.5,1.124,,Y,,,,,
18-08-08,9,1463,207,Pacific Hake,Total,60.2,1.248,,Y,,,,,
18-08-08,9,1464,208,Pacific Hake,Total,60.1,1.232,,Y,,,,,
18-08-08,9,1465,209,Pacific Hake,Total,60,1.202,,Y,,,,,
18-08-08,9,1466,210,Pacific Hake,Total,61.6,1.440,,Y,,,,,
18-08-08,9,1467,211,Pacific Hake,Total,60.9,1.292,,,,,,,
18-08-08,9,1468,212,Pacific Hake,Total,63.2,1.386,,,,,,,
18-08-08,9,1469,213,Pacific Hake,Total,66.5,1.580,,,,,,,
18-08-08,9,1470,214,Pacific Hake,Total,69.9,1.778,,,,,,,
18-08-08,9,1471,215,Pacific Hake,Total,66.6,1.704,,,,,,,
18-08-08,9,1472,216,Pacific Hake,Total,78.2,2.868,,,,,,,
18-08-08,9,1473,217,Pacific Hake,Total,68,1.612,,,,,,,
18-08-08,9,1474,218,Pacific Hake,Total,59.6,1.246,,,,,,,
18-08-08,9,1475,219,Pacific Hake,Total,59.9,1.142,,,,,,,
18-08-08,9,1476,220,Pacific Hake,Total,66,1.880,,,,,,,
18-08-08,9,1477,221,Pacific Hake,Total,67.7,1.722,,,,,,,
18-08-08,9,1478,222,Pacific Hake,Total,63.1,1.350,,,,,,,
18-08-08,9,1479,223,Pacific Hake,Total,67.5,1.800,,,,,,,
18-08-08,9,1480,224,Pacific Hake,Total,60.4,1.232,,,,,,,
18-08-08,9,1481,225,Pacific Hake,Total,64.6,1.520,,,,,,,
18-08-08,9,1482,226,Pacific Hake,Total,61.6,1.478,,,,,,,
18-08-08,9,1483,227,Pacific Hake,Total,53.1,0.930,,,,,,,
18-08-08,9,1484,228,Pacific Hake,Total,67.7,1.822,,,,,,,
18-08-08,9,1485,229,Pacific Hake,Total,70.5,2.016,,,,,,,
18-08-08,9,1486,230,Pacific Hake,Total,66.5,1.490,,,,,,,
18-08-08,9,1487,231,Pacific Hake,Total,65.7,1.608,,,,,,,
18-08-08,9,1488,232,Pacific Herring,Fork,18.2,0.052,,,,,,,
18-08-08,9,1489,233,Pacific Herring,Fork,16.1,0.032,,,,,,,
18-08-08,9,1490,234,Pacific Herring,Fork,16.4,0.034,,,,,,,
18-08-08,9,1491,235,Pacific Herring,Fork,16.4,0.032,,,,,,,
18-08-08,9,1492,236,Pacific Herring,Fork,15.9,0.030,,,,,,,
18-08-08,9,1493,237,Pacific Herring,Fork,18,0.054,,,,,,,
18-08-08,9,1494,238,Pacific Herring,Fork,16,0.026,,,,,,,
18-08-08,9,1495,239,Pacific Herring,Fork,15.7,0.034,,,,,,,
18-08-08,9,1496,240,Pacific Herring,Fork,18.1,0.052,,,,,,,
18-08-08,9,1497,241,Pacific Herring,Fork,16.5,0.038,,,,,,,
18-08-08,9,1498,242,Pacific Herring,Fork,18.6,0.056,,,,,,,
18-08-08,9,1499,243,Pacific Herring,Fork,14.9,0.026,,,,,,,
18-08-08,9,1500,244,Pacific Herring,Fork,15,0.028,,,,,,,
18-08-08,9,1501,245,Pacific Herring,Fork,15.1,0.030,,,,,,,
18-08-08,9,1502,246,Pacific Herring,Fork,15.8,0.032,,,,,,,
18-08-08,9,1503,247,Pacific Herring,Fork,14,0.022,,,,,,,
18-08-08,9,1504,248,Pacific Herring,Fork,13.9,0.020,,,,,,,
18-08-08,9,1505,249,Pacific Herring,Fork,14.3,0.022,,,,,,,
18-08-08,9,1506,250,Pacific Herring,Fork,14.1,0.020,,,,,,,
18-08-08,9,1507,251,Pacific Herring,Fork,14.2,0.022,,,,,,,
18-08-08,9,1508,252,Pacific Herring,Fork,15.3,0.280,,,,,,,
18-08-08,9,1509,253,Pacific Herring,Fork,15,0.030,,,,,,,
18-08-08,9,1510,254,Pacific Herring,Fork,16.9,0.042,,,,,,,
18-08-08,9,1511,255,Pacific Herring,Fork,15.1,0.028,,,,,,,
18-08-08,9,1512,256,Pacific Herring,Fork,13.5,0.018,,,,,,,
18-08-08,9,1513,257,Pacific Herring,Fork,12.9,0.054,,,,,,,
18-08-08,9,1514,258,Pacific Herring,Fork,15.5,0.032,,,,,,,
18-08-08,9,1515,259,Pacific Herring,Fork,15.2,0.030,,,,,,,
18-08-08,9,1516,260,Pacific Herring,Fork,15.1,0.028,,,,,,,
18-08-08,9,1517,261,Pacific Herring,Fork,14.6,0.026,,,,,,,
18-08-08,9,1518,262,Pacific Herring,Fork,14,0.026,,,,,,,
18-08-08,9,1519,263,Pacific Herring,Fork,15.1,0.028,,,,,,,
18-08-08,9,1520,264,Pacific Herring,Fork,15,0.028,,,,,,,
18-08-08,9,1521,265,Pacific Herring,Fork,14.8,0.030,,,,,,,
18-08-08,9,1522,266,Pacific Herring,Fork,16.1,0.036,,,,,,,
18-08-08,9,1523,267,Pacific Herring,Fork,14.9,0.024,,,,,,,
18-08-08,9,1524,268,Pacific Herring,Fork,15.1,0.030,,,,,,,
18-08-08,9,1525,269,Pacific Herring,Fork,16.6,0.040,,,,,,,
18-08-08,9,1526,270,Pacific Herring,Fork,18,0.050,,,,,,,
18-08-08,9,1527,271,Pacific Herring,Fork,15,0.026,,,,,,,
18-08-08,9,1528,272,Pacific Herring,Fork,14.8,0.024,,,,,,,
18-08-08,9,1529,273,Pacific Herring,Fork,14.7,0.026,,,,,,,
18-08-08,9,1530,274,Pacific Herring,Fork,14.6,0.026,,,,,,,
18-08-08,9,1531,275,Pacific Herring,Fork,15.6,0.032,,,,,,,
18-08-08,9,1532,276,Pacific Herring,Fork,18.4,0.054,,,,,,,
18-08-08,9,1533,277,Pacific Herring,Fork,17.7,0.034,,,,,,,
18-08-08,9,1534,278,Pacific Herring,Fork,14.6,0.026,,,,,,,
18-08-08,9,1535,279,Pacific Herring,Fork,18.9,0.060,,,,,,,
18-08-08,9,1536,280,Pacific Herring,Fork,14.1,0.026,,,,,,,
18-08-08,9,1537,281,Pacific Herring,Fork,14.1,0.024,,,,,,,
18-08-08,9,1538,282,Pacific Herring,Fork,14.6,0.026,,,,,,,
18-08-08,9,1539,283,Pacific Herring,Fork,17.5,0.048,,,,,,,
18-08-08,9,1540,284,Pacific Herring,Fork,14.6,0.026,,,,,,,
18-08-08,9,1541,285,Pacific Herring,Fork,17.4,0.046,,,,,,,
18-08-08,9,1542,286,Pacific Herring,Fork,17.6,0.054,,,,,,,
18-08-08,9,1543,287,Pacific Herring,Fork,15.2,0.030,,,,,,,
18-08-08,9,1544,288,Pacific Herring,Fork,14.1,0.024,,,,,,,
18-08-08,9,1545,289,Pacific Herring,Fork,14.7,0.024,,,,,,,
18-08-08,9,1546,290,Pacific Herring,Fork,17.6,0.052,,,,,,,
18-08-08,9,1547,291,Pacific Herring,Fork,18.7,0.054,,Y,,,,,
18-08-08,9,1548,292,Pacific Herring,Fork,19.2,0.058,,Y,,,,,
18-08-08,9,1549,293,Pacific Herring,Fork,9,0.006,,Y,,,,,
18-08-08,9,1550,294,Pacific Herring,Fork,14.6,0.024,,Y,,,,,
18-08-08,9,1551,295,Pacific Herring,Fork,14.8,0.026,,Y,,,,,
18-08-08,9,1552,296,Pacific Herring,Fork,14.5,0.026,,,,,,,
18-08-08,9,1553,297,Pacific Herring,Fork,18.9,0.056,,,,,,,
18-08-08,9,1554,298,Pacific Herring,Fork,14.5,0.026,,,,,,,
18-08-08,9,1555,299,Pacific Herring,Fork,14.6,0.026,,,,,,,
18-08-08,9,1556,300,Pacific Herring,Fork,14.3,0.028,,,,,,,
18-08-08,9,1557,301,Pacific Herring,Fork,18.5,0.052,,,,,,,
18-08-08,9,1558,302,Pacific Herring,Fork,14,0.024,,,,,,,
18-08-08,9,1559,303,Pacific Herring,Fork,17.6,0.046,,,,,,,
18-08-08,9,1560,304,Pacific Herring,Fork,14.6,0.024,,,,,,,
18-08-08,9,1561,305,Pacific Herring,Fork,14.4,0.024,,,,,,,
18-08-08,9,1562,306,Pacific Herring,Fork,18.3,0.052,,,,,,,
18-08-08,9,1563,307,Pacific Herring,Fork,17.7,0.040,,,,,,,
18-08-08,9,1564,308,Pacific Herring,Fork,12.9,0.016,,,,,,,
18-08-08,9,1565,309,Pacific Herring,Fork,14.9,0.026,,,,,,,
18-08-08,9,1566,310,Pacific Herring,Fork,15.9,0.036,,,,,,,
18-08-08,9,1567,311,Pacific Herring,Fork,14.6,0.026,,,,,,,
18-08-08,9,1568,312,Pacific Herring,Fork,17.6,0.044,,,,,,,
18-08-08,9,1569,313,Pacific Herring,Fork,13.6,0.022,,,,,,,
18-08-08,9,1570,314,Pacific Herring,Fork,16.5,0.036,,,,,,,
18-08-08,9,1571,315,Pacific Herring,Fork,15.2,0.030,,,,,,,
18-08-08,9,1572,316,Pacific Herring,Fork,15.2,0.032,,,,,,,
18-08-08,9,1573,317,Pacific Herring,Fork,14.7,0.028,,,,,,,
18-08-08,9,1574,318,Pacific Herring,Fork,14.6,0.026,,,,,,,
18-08-08,9,1575,319,Pacific Herring,Fork,14.7,0.028,,,,,,,
18-08-08,9,1576,320,Pacific Herring,Fork,14.1,0.024,,,,,,,
18-08-08,9,1577,321,Pacific Herring,Fork,15.2,0.030,,,,,,,
18-08-08,9,1578,322,Pacific Herring,Fork,14.1,0.022,,,,,,,
18-08-08,9,1579,323,Pacific Herring,Fork,16.1,0.032,,,,,,,
18-08-08,9,1580,324,Pacific Herring,Fork,14,0.020,,,,,,,
18-08-08,9,1581,325,Pacific Herring,Fork,18.6,0.052,,,,,,,
18-08-08,9,1582,326,Pacific Herring,Fork,15.4,0.030,,,,,,,
18-08-08,9,1583,327,Pacific Herring,Fork,14,0.024,,,,,,,
18-08-08,9,1584,328,Pacific Herring,Fork,14.1,0.020,,,,,,,
18-08-08,9,1585,329,Pacific Herring,Fork,14.1,0.022,,,,,,,
18-08-08,9,1586,330,Pacific Herring,Fork,15.6,0.032,,,,,,,
18-08-08,9,1587,331,Pacific Herring,Fork,14.9,0.028,,,,,,,
18-08-08,9,1588,332,Spiny Dogfish,Total,47,0.378,,,,,,,
18-08-08,9,1589,333,Spiny Dogfish,Total,49.9,0.532,,,,,,,
18-08-08,9,1590,334,Spiny Dogfish,Total,76.1,1.762,,Y,,,,,
18-08-08,9,1591,335,Spiny Dogfish,Total,46.8,0.392,,,,,,,
18-08-08,9,1592,336,Spiny Dogfish,Total,53.5,0.646,,,,,,,
18-08-08,9,1593,337,Spiny Dogfish,Total,79.9,2.164,,Y,,,,,
18-08-08,9,1594,338,Spiny Dogfish,Total,43.5,0.370,,Y,,,,,
18-08-08,9,1595,339,Spiny Dogfish,Total,79.5,2.328,,Y,,,,,
18-08-08,9,1596,340,Spiny Dogfish,Total,59.6,1.014,,Y,,,,,
18-08-08,9,1597,341,Spiny Dogfish,Total,44.2,0.280,,Y,,,,,
18-08-08,9,1598,342,Spiny Dogfish,Total,45.2,0.330,,Y,,,,,
18-08-08,9,1599,343,Spiny Dogfish,Total,44.5,0.370,,Y,,,,,
18-08-08,9,1600,344,Spiny Dogfish,Total,48.9,0.442,,Y,,,,,
18-08-08,9,1601,345,Spiny Dogfish,Total,55.1,0.642,,,,,,,
18-08-08,9,1602,346,Spiny Dogfish,Total,52.5,0.530,,,,,,,
18-08-08,9,1603,347,Spiny Dogfish,Total,51.1,0.508,,,,,,,
18-08-08,9,1604,348,Spiny Dogfish,Total,54.6,0.714,,,,,,,
18-08-08,9,1605,349,Spiny Dogfish,Total,50,0.430,,,,,,,
18-08-08,9,1606,350,Spiny Dogfish,Total,41.6,0.310,,,,,,,
18-08-08,9,1607,351,Spiny Dogfish,Total,54.1,0.758,,,,,,,
18-08-08,9,1608,352,Spiny Dogfish,Total,52.8,0.622,,,,,,,
18-08-08,9,1609,353,Spiny Dogfish,Total,48,0.398,,,,,,,
18-08-08,9,1610,354,Myctophiid spp,Total,4.75,,,,,,,,
18-08-08,9,1611,355,Myctophiid spp,Total,4.6,,,,,,,,
18-08-08,9,1612,356,Myctophiid spp,Total,6,,,,,,,,
18-08-08,9,1613,357,Myctophiid spp,Total,5.25,,,,,,,,
18-08-08,9,1614,358,Myctophiid spp,Total,4.2,,,,,,,,
18-08-08,9,1615,359,Myctophiid spp,Total,7.25,,,,,,,,
18-08-08,9,1616,360,Shrimp C,Total,6.45,,,,,,,,
18-08-08,9,1617,361,Euphausiid spp,Total,2.35,,,,,,,,
18-08-08,9,1618,362,Clawed Armhook Squid,Total,4.8,0.004,,,Possibly Squid C,,,,
