date,trawl,sample_id,catch_count,species,length_type,length_cm,weight_kg,sex,fa_sample,comments,recorder,fish_processing_personnel,size_class
18-08-08,8,1118,113,Walleye Pollock,Total,22.1,0.068,NA,NA,NA,NA,NA,NA
18-08-08,8,1119,114,Walleye Pollock,Total,19.9,0.05,NA,NA,NA,NA,NA,NA
18-08-08,8,1120,115,Walleye Pollock,Total,22.4,0.07,NA,NA,NA,NA,NA,NA
18-08-08,8,1121,116,Walleye Pollock,Total,21.4,0.066,NA,NA,NA,NA,NA,NA
18-08-08,8,1122,117,Walleye Pollock,Total,21.1,0.064,NA,NA,NA,NA,NA,NA
18-08-08,8,1123,118,Walleye Pollock,Total,21,0.068,NA,NA,NA,NA,NA,NA
18-08-08,8,1124,119,Walleye Pollock,Total,19.2,0.052,NA,NA,NA,NA,NA,NA
18-08-08,8,1125,120,Walleye Pollock,Total,19.3,0.046,NA,NA,NA,NA,NA,NA
18-08-08,8,1126,121,Walleye Pollock,Total,19.4,0.052,NA,NA,NA,NA,NA,NA
18-08-08,8,1127,122,Walleye Pollock,Total,19.9,0.56,NA,NA,NA,NA,NA,NA
18-08-08,8,1128,123,Walleye Pollock,Total,21,0.064,NA,NA,NA,NA,NA,NA
18-08-08,8,1129,124,Walleye Pollock,Total,19,0.05,NA,NA,NA,NA,NA,NA
18-08-08,8,1130,125,Walleye Pollock,Total,20.5,0.058,NA,NA,NA,NA,NA,NA
18-08-08,8,1131,126,Walleye Pollock,Total,20.7,0.06,NA,NA,NA,NA,NA,NA
18-08-08,8,1132,127,Walleye Pollock,Total,22.2,0.068,NA,NA,NA,NA,NA,NA
18-08-08,8,1133,128,Walleye Pollock,Total,18.9,0.046,NA,NA,NA,NA,NA,NA
18-08-08,8,1134,129,Walleye Pollock,Total,20.8,0.062,NA,NA,NA,NA,NA,NA
18-08-08,8,1135,130,Walleye Pollock,Total,19.8,0.052,NA,NA,NA,NA,NA,NA
18-08-08,8,1136,131,Walleye Pollock,Total,22.5,0.076,NA,NA,NA,NA,NA,NA
18-08-08,8,1137,132,Walleye Pollock,Total,20.1,0.06,NA,NA,NA,NA,NA,NA
18-08-08,8,1138,133,Walleye Pollock,Total,20.5,0.058,NA,NA,NA,NA,NA,NA
18-08-08,8,1139,134,Walleye Pollock,Total,19,0.05,NA,NA,NA,NA,NA,NA
18-08-08,8,1140,135,Walleye Pollock,Total,21.6,0.072,NA,NA,NA,NA,NA,NA
18-08-08,8,1141,136,Walleye Pollock,Total,21.6,0.064,NA,NA,NA,NA,NA,NA
18-08-08,8,1142,137,Walleye Pollock,Total,20,0.052,NA,NA,NA,NA,NA,NA
18-08-08,8,1143,138,Walleye Pollock,Total,18.1,0.038,NA,NA,NA,NA,NA,NA
18-08-08,8,1144,139,Walleye Pollock,Total,20.5,0.058,NA,NA,NA,NA,NA,NA
18-08-08,8,1145,140,Walleye Pollock,Total,20.4,0.056,NA,Y,NA,NA,NA,NA
18-08-08,8,1146,141,Walleye Pollock,Total,32.2,0.094,NA,Y,NA,NA,NA,NA
18-08-08,8,1147,142,Walleye Pollock,Total,31.4,0.066,NA,Y,NA,NA,NA,NA
18-08-08,8,1148,143,Walleye Pollock,Total,22.2,0.072,NA,Y,NA,NA,NA,NA
18-08-08,8,1149,144,Walleye Pollock,Total,21.5,0.064,NA,Y,NA,NA,NA,NA
18-08-08,8,1150,145,Walleye Pollock,Total,20.2,0.054,NA,NA,NA,NA,NA,NA
18-08-08,8,1151,146,Walleye Pollock,Total,21.2,0.066,NA,NA,NA,NA,NA,NA
18-08-08,8,1152,147,Walleye Pollock,Total,21,0.058,NA,NA,NA,NA,NA,NA
18-08-08,8,1153,148,Walleye Pollock,Total,18.9,0.046,NA,NA,NA,NA,NA,NA
18-08-08,8,1154,149,Walleye Pollock,Total,19.2,0.048,NA,NA,NA,NA,NA,NA
18-08-08,8,1155,150,Walleye Pollock,Total,18,0.04,NA,NA,NA,NA,NA,NA
18-08-08,8,1156,151,Walleye Pollock,Total,19.5,0.05,NA,NA,NA,NA,NA,NA
18-08-08,8,1157,152,Walleye Pollock,Total,22.6,0.08,NA,NA,NA,NA,NA,NA
18-08-08,8,1158,153,Walleye Pollock,Total,19.4,0.05,NA,NA,NA,NA,NA,NA
18-08-08,8,1159,154,Walleye Pollock,Total,17.6,0.038,NA,NA,NA,NA,NA,NA
18-08-08,8,1160,155,Walleye Pollock,Total,21.2,0.062,NA,NA,NA,NA,NA,NA
18-08-08,8,1161,156,Walleye Pollock,Total,22.5,0.074,NA,NA,NA,NA,NA,NA
18-08-08,8,1162,157,Walleye Pollock,Total,21.5,0.058,NA,NA,NA,NA,NA,NA
18-08-08,8,1163,158,Walleye Pollock,Total,20,0.066,NA,NA,NA,NA,NA,NA
18-08-08,8,1164,159,Walleye Pollock,Total,22,0.07,NA,NA,NA,NA,NA,NA
18-08-08,8,1165,160,Walleye Pollock,Total,21.4,0.066,NA,NA,NA,NA,NA,NA
18-08-08,8,1166,161,Walleye Pollock,Total,20.9,0.06,NA,NA,NA,NA,NA,NA
18-08-08,8,1167,162,Walleye Pollock,Total,22.1,0.072,NA,NA,NA,NA,NA,NA
18-08-08,8,1168,163,Walleye Pollock,Total,22.5,0.068,NA,NA,NA,NA,NA,NA
18-08-08,8,1169,164,Walleye Pollock,Total,19.4,0.052,NA,NA,NA,NA,NA,NA
18-08-08,8,1170,165,Walleye Pollock,Total,22,0.07,NA,NA,NA,NA,NA,NA
18-08-08,8,1171,166,Walleye Pollock,Total,19.8,0.54,NA,NA,NA,NA,NA,NA
18-08-08,8,1172,167,Walleye Pollock,Total,21.8,0.66,NA,NA,NA,NA,NA,NA
18-08-08,8,1173,168,Walleye Pollock,Total,18.9,0.46,NA,NA,NA,NA,NA,NA
18-08-08,8,1174,169,Walleye Pollock,Total,20.5,0.56,NA,NA,NA,NA,NA,NA
18-08-08,8,1175,170,Walleye Pollock,Total,18.5,0.46,NA,NA,NA,NA,NA,NA
18-08-08,8,1176,171,Walleye Pollock,Total,23.6,0.84,NA,NA,NA,NA,NA,NA
18-08-08,8,1177,172,Walleye Pollock,Total,20.2,0.54,NA,NA,NA,NA,NA,NA
18-08-08,8,1178,173,Walleye Pollock,Total,21.6,0.068,NA,NA,NA,NA,NA,NA
18-08-08,8,1179,174,Walleye Pollock,Total,21.3,0.068,NA,NA,NA,NA,NA,NA
18-08-08,8,1180,175,Walleye Pollock,Total,19.9,0.048,NA,NA,NA,NA,NA,NA
18-08-08,8,1181,176,Walleye Pollock,Total,19.7,0.054,NA,NA,NA,NA,NA,NA
18-08-08,8,1182,177,Walleye Pollock,Total,19.9,0.058,NA,NA,NA,NA,NA,NA
18-08-08,8,1183,178,Walleye Pollock,Total,20.6,0.064,NA,NA,NA,NA,NA,NA
18-08-08,8,1184,179,Walleye Pollock,Total,21.1,0.06,NA,NA,NA,NA,NA,NA
18-08-08,8,1185,180,Walleye Pollock,Total,23.5,0.086,NA,NA,NA,NA,NA,NA
18-08-08,8,1186,181,Walleye Pollock,Total,21.5,0.064,NA,NA,NA,NA,NA,NA
18-08-08,8,1187,182,Walleye Pollock,Total,22.6,0.074,NA,NA,NA,NA,NA,NA
18-08-08,8,1188,183,Walleye Pollock,Total,20.1,0.06,NA,NA,NA,NA,NA,NA
18-08-08,8,1189,184,Walleye Pollock,Total,19.9,0.052,NA,NA,NA,NA,NA,NA
18-08-08,8,1190,185,Walleye Pollock,Total,20.5,0.062,NA,NA,NA,NA,NA,NA
18-08-08,8,1191,186,Walleye Pollock,Total,20.5,0.062,NA,NA,NA,NA,NA,NA
18-08-08,8,1192,187,Walleye Pollock,Total,22.1,0.076,NA,NA,NA,NA,NA,NA
18-08-08,8,1193,188,Walleye Pollock,Total,20,0.058,NA,NA,NA,NA,NA,NA
18-08-08,8,1194,189,Walleye Pollock,Total,22.5,0.076,NA,NA,NA,NA,NA,NA
18-08-08,8,1195,190,Walleye Pollock,Total,22.5,0.78,NA,NA,NA,NA,NA,NA
18-08-08,8,1196,191,Walleye Pollock,Total,20.3,0.064,NA,NA,NA,NA,NA,NA
18-08-08,8,1197,192,Walleye Pollock,Total,20.4,0.066,NA,NA,NA,NA,NA,NA
18-08-08,8,1198,193,Walleye Pollock,Total,21.3,0.074,NA,NA,NA,NA,NA,NA
18-08-08,8,1199,194,Walleye Pollock,Total,20.2,0.062,NA,NA,NA,NA,NA,NA
18-08-08,8,1200,195,Walleye Pollock,Total,20.5,0.064,NA,NA,NA,NA,NA,NA
18-08-08,8,1201,196,Walleye Pollock,Total,19.6,0.054,NA,NA,NA,NA,NA,NA
18-08-08,8,1202,197,Walleye Pollock,Total,19.5,0.056,NA,NA,NA,NA,NA,NA
18-08-08,8,1203,198,Walleye Pollock,Total,21.9,0.074,NA,NA,NA,NA,NA,NA
18-08-08,8,1204,199,Walleye Pollock,Total,20.5,0.064,NA,NA,NA,NA,NA,NA
18-08-08,8,1205,200,Walleye Pollock,Total,22.1,0.076,NA,NA,NA,NA,NA,NA
18-08-08,8,1206,201,Walleye Pollock,Total,20.5,0.054,NA,NA,NA,NA,NA,NA
18-08-08,8,1207,202,Walleye Pollock,Total,22.5,0.08,NA,NA,NA,NA,NA,NA
18-08-08,8,1208,203,Walleye Pollock,Total,22.1,0.072,NA,NA,NA,NA,NA,NA
18-08-08,8,1209,204,Walleye Pollock,Total,20.5,0.058,NA,NA,NA,NA,NA,NA
18-08-08,8,1210,205,Walleye Pollock,Total,22,0.072,NA,NA,NA,NA,NA,NA
18-08-08,8,1211,206,Walleye Pollock,Total,21.6,0.07,NA,NA,NA,NA,NA,NA
18-08-08,8,1212,207,Walleye Pollock,Total,21,0.066,NA,NA,NA,NA,NA,NA
18-08-08,8,1213,208,Eulachon,Fork,17.6,0.036,NA,NA,NA,NA,NA,NA
18-08-08,8,1214,209,Eulachon,Fork,17.3,0.036,NA,NA,NA,NA,NA,NA
18-08-08,8,1215,210,Eulachon,Fork,13.5,0.014,NA,NA,NA,NA,NA,NA
18-08-08,8,1216,211,Eulachon,Fork,13.2,0.014,NA,NA,NA,NA,NA,NA
18-08-08,8,1217,212,Eulachon,Fork,18.1,0.036,NA,NA,NA,NA,NA,NA
18-08-08,8,1218,213,Eulachon,Fork,12.4,0.01,NA,NA,NA,NA,NA,NA
18-08-08,8,1219,214,Eulachon,Fork,15.6,0.02,NA,NA,NA,NA,NA,NA
18-08-08,8,1220,215,Eulachon,Fork,12.9,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1221,216,Eulachon,Fork,13.6,0.014,NA,NA,NA,NA,NA,NA
18-08-08,8,1222,217,Eulachon,Fork,14.4,0.016,NA,NA,NA,NA,NA,NA
18-08-08,8,1223,218,Eulachon,Fork,12.5,0.014,NA,NA,NA,NA,NA,NA
18-08-08,8,1224,219,Eulachon,Fork,13.2,0.014,NA,NA,NA,NA,NA,NA
18-08-08,8,1225,220,Eulachon,Fork,13.4,0.014,NA,NA,NA,NA,NA,NA
18-08-08,8,1226,221,Eulachon,Fork,14.2,0.016,NA,NA,NA,NA,NA,NA
18-08-08,8,1227,222,Eulachon,Fork,12.9,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1228,223,Eulachon,Fork,12.4,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1229,224,Eulachon,Fork,13.2,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1230,225,Eulachon,Fork,13.1,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1231,226,Eulachon,Fork,12.6,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1232,227,Eulachon,Fork,12.2,0.01,NA,NA,NA,NA,NA,NA
18-08-08,8,1233,228,Eulachon,Fork,13.3,0.016,NA,NA,NA,NA,NA,NA
18-08-08,8,1234,229,Eulachon,Fork,14.4,0.016,NA,NA,NA,NA,NA,NA
18-08-08,8,1235,230,Eulachon,Fork,13.6,0.016,NA,NA,NA,NA,NA,NA
18-08-08,8,1236,231,Eulachon,Fork,13,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1237,232,Eulachon,Fork,13.5,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1238,233,Eulachon,Fork,13.4,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1239,234,Eulachon,Fork,13.2,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1240,235,Eulachon,Fork,11.9,0.008,NA,NA,NA,NA,NA,NA
18-08-08,8,1241,236,Eulachon,Fork,13.8,0.014,NA,NA,NA,NA,NA,NA
18-08-08,8,1242,237,Eulachon,Fork,18.5,0.038,NA,Y,NA,NA,NA,NA
18-08-08,8,1243,238,Eulachon,Fork,15,0.02,NA,Y,NA,NA,NA,NA
18-08-08,8,1244,239,Eulachon,Fork,16.6,0.021,NA,Y,NA,NA,NA,NA
18-08-08,8,1245,240,Eulachon,Fork,12.8,0.012,NA,Y,NA,NA,NA,NA
18-08-08,8,1246,241,Eulachon,Fork,14,0.014,NA,Y,NA,NA,NA,NA
18-08-08,8,1247,242,Eulachon,Fork,14.3,0.014,NA,NA,NA,NA,NA,NA
18-08-08,8,1248,243,Eulachon,Fork,9.6,0.006,NA,NA,NA,NA,NA,NA
18-08-08,8,1249,244,Eulachon,Fork,13.4,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1250,245,Eulachon,Fork,12.4,0.01,NA,NA,NA,NA,NA,NA
18-08-08,8,1251,246,Eulachon,Fork,13.7,0.014,NA,NA,NA,NA,NA,NA
18-08-08,8,1252,247,Eulachon,Fork,17.8,0.034,NA,NA,NA,NA,NA,NA
18-08-08,8,1253,248,Eulachon,Fork,14.2,0.018,NA,NA,NA,NA,NA,NA
18-08-08,8,1254,249,Eulachon,Fork,13.6,0.014,NA,NA,NA,NA,NA,NA
18-08-08,8,1255,250,Walleye Pollock,Total,7.9,0.012,NA,NA,NA,NA,NA,NA
18-08-08,8,1256,251,Clawed Armhook,Total,6,0.01,NA,Y,NA,NA,NA,NA
18-08-08,9,1257,1,Sea Nettle,Total,17.5,0.48,NA,NA,NA,NA,NA,NA
18-08-08,9,1258,2,Eulachon,Fork,13.1,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1259,3,Eulachon,Fork,11.9,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1260,4,Eulachon,Fork,12.5,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1261,5,Eulachon,Fork,13.6,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1262,6,Eulachon,Fork,14.4,0.016,NA,NA,NA,NA,NA,NA
18-08-08,9,1263,7,Eulachon,Fork,13.1,0.012,NA,Y,NA,NA,NA,NA
18-08-08,9,1264,8,Eulachon,Fork,13.6,0.012,NA,Y,NA,NA,NA,NA
18-08-08,9,1265,9,Eulachon,Fork,12.3,0.008,NA,Y,NA,NA,NA,NA
18-08-08,9,1266,10,Eulachon,Fork,14.1,0.012,NA,Y,NA,NA,NA,NA
18-08-08,9,1267,11,Eulachon,Fork,11.6,0.008,NA,Y,NA,NA,NA,NA
18-08-08,9,1268,12,Eulachon,Fork,14,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1269,13,Eulachon,Fork,13.5,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1270,14,Eulachon,Fork,11.9,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1271,15,Eulachon,Fork,13,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1272,16,Eulachon,Fork,11,0.006,NA,NA,NA,NA,NA,NA
18-08-08,9,1273,17,Eulachon,Fork,13.9,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1274,18,Eulachon,Fork,12.1,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1275,19,Eulachon,Fork,14.4,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1276,20,Eulachon,Fork,11.4,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1277,21,Eulachon,Fork,12.9,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1278,22,Eulachon,Fork,12.3,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1279,23,Eulachon,Fork,13.8,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1280,24,Eulachon,Fork,13.5,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1281,25,Eulachon,Fork,14.3,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1282,26,Eulachon,Fork,13.6,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1283,27,Eulachon,Fork,11.4,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1284,28,Eulachon,Fork,13.1,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1285,29,Eulachon,Fork,11.5,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1286,30,Eulachon,Fork,13,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1287,31,Eulachon,Fork,13.1,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1288,32,Eulachon,Fork,11.6,0.006,NA,NA,NA,NA,NA,NA
18-08-08,9,1289,33,Eulachon,Fork,12.4,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1290,34,Eulachon,Fork,11.1,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1291,35,Eulachon,Fork,13.1,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1292,36,Eulachon,Fork,12.1,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1293,37,Eulachon,Fork,13.5,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1294,38,Eulachon,Fork,12.4,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1295,39,Eulachon,Fork,16.3,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1296,40,Eulachon,Fork,14.4,0.12,NA,NA,NA,NA,NA,NA
18-08-08,9,1297,41,Eulachon,Fork,14.5,0.16,NA,NA,NA,NA,NA,NA
18-08-08,9,1298,42,Eulachon,Fork,12.1,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1299,43,Eulachon,Fork,12.4,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1300,44,Eulachon,Fork,14.8,0.18,NA,NA,NA,NA,NA,NA
18-08-08,9,1301,45,Eulachon,Fork,11.1,0.006,NA,NA,NA,NA,NA,NA
18-08-08,9,1302,46,Eulachon,Fork,16.2,0.02,NA,NA,NA,NA,NA,NA
18-08-08,9,1303,47,Eulachon,Fork,13.7,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1304,48,Eulachon,Fork,17.3,0.028,NA,NA,NA,NA,NA,NA
18-08-08,9,1305,49,Eulachon,Fork,14.4,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1306,50,Eulachon,Fork,12.5,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1307,51,Eulachon,Fork,11.6,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1308,52,Eulachon,Fork,14,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1309,53,Eulachon,Fork,12.3,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1310,54,Eulachon,Fork,12.1,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1311,55,Eulachon,Fork,14,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1312,56,Eulachon,Fork,13.9,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1313,57,Eulachon,Fork,13.1,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1314,58,Eulachon,Fork,12.5,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1315,59,Eulachon,Fork,14.6,0.016,NA,NA,NA,NA,NA,NA
18-08-08,9,1316,60,Eulachon,Fork,132,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1317,61,Eulachon,Fork,13.9,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1318,62,Eulachon,Fork,14,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1319,63,Eulachon,Fork,12.5,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1320,64,Eulachon,Fork,13.3,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1321,65,Eulachon,Fork,11.1,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1322,66,Eulachon,Fork,11,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1323,67,Eulachon,Fork,13.5,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1324,68,Eulachon,Fork,12.1,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1325,69,Eulachon,Fork,12.5,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1326,70,Eulachon,Fork,13.1,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1327,71,Eulachon,Fork,12.7,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1328,72,Eulachon,Fork,13,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1329,73,Eulachon,Fork,13.1,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1330,74,Eulachon,Fork,10.6,0.006,NA,NA,NA,NA,NA,NA
18-08-08,9,1331,75,Eulachon,Fork,11.6,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1332,76,Eulachon,Fork,13,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1333,77,Eulachon,Fork,13.8,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1334,78,Eulachon,Fork,13.9,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1335,79,Eulachon,Fork,11.5,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1336,80,Eulachon,Fork,12.3,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1337,81,Eulachon,Fork,12.2,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1338,82,Eulachon,Fork,13.6,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1339,83,Eulachon,Fork,14.5,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1340,84,Eulachon,Fork,12.1,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1341,85,Eulachon,Fork,13.5,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1342,86,Eulachon,Fork,11.5,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1343,87,Eulachon,Fork,11.8,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1344,88,Eulachon,Fork,12.4,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1345,89,Eulachon,Fork,11,0.006,NA,NA,NA,NA,NA,NA
18-08-08,9,1346,90,Eulachon,Fork,12.9,0.1,NA,NA,NA,NA,NA,NA
18-08-08,9,1347,91,Eulachon,Fork,13.8,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1348,92,Eulachon,Fork,12.2,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1349,93,Eulachon,Fork,13.1,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1350,94,Eulachon,Fork,12,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1351,95,Eulachon,Fork,10.4,0.006,NA,NA,NA,NA,NA,NA
18-08-08,9,1352,96,Eulachon,Fork,12.4,0.012,NA,NA,NA,NA,NA,NA
18-08-08,9,1353,97,Eulachon,Fork,13.1,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1354,98,Eulachon,Fork,11.5,0.008,NA,NA,NA,NA,NA,NA
18-08-08,9,1355,99,Eulachon,Fork,14,0.014,NA,NA,NA,NA,NA,NA
18-08-08,9,1356,100,Eulachon,Fork,12.8,0.01,NA,NA,NA,NA,NA,NA
18-08-08,9,1357,101,Eulachon,Fork,14.4,0.016,NA,NA,NA,NA,NA,NA
18-08-08,9,1358,102,Turbot,Total,43.9,0.612,NA,Y,NA,NA,NA,NA
18-08-08,9,1359,103,Turbot,Total,43.5,0.572,NA,Y,NA,NA,NA,NA
18-08-08,9,1360,104,Turbot,Total,37.7,0.362,NA,Y,NA,NA,NA,NA
18-08-08,9,1361,105,Turbot,Total,60.4,1.488,NA,Y,NA,NA,NA,NA
18-08-08,9,1362,106,Chinook Salmon,Fork,41.8,0.88,F,Y,NA,NA,NA,NA
18-08-08,9,1363,107,Walleye Pollock,Total,30.1,0.18,NA,NA,NA,NA,NA,NA
18-08-08,9,1364,108,Walleye Pollock,Total,34,0.254,NA,NA,NA,NA,NA,NA
18-08-08,9,1365,109,Walleye Pollock,Total,34.2,0.274,NA,NA,NA,NA,NA,NA
18-08-08,9,1366,110,Walleye Pollock,Total,40,0.388,NA,NA,NA,NA,NA,NA
18-08-08,9,1367,111,Walleye Pollock,Total,30.1,0.186,NA,NA,NA,NA,NA,NA
18-08-08,9,1368,112,Walleye Pollock,Total,31.1,0.182,NA,NA,NA,NA,NA,NA
18-08-08,9,1369,113,Walleye Pollock,Total,14.7,0.444,NA,NA,NA,NA,NA,NA
18-08-08,9,1370,114,Walleye Pollock,Total,30.5,0.196,NA,NA,NA,NA,NA,NA
18-08-08,9,1371,115,Walleye Pollock,Total,28.3,0.17,NA,NA,NA,NA,NA,NA
18-08-08,9,1372,116,Walleye Pollock,Total,32.6,0.246,NA,NA,NA,NA,NA,NA
18-08-08,9,1373,117,Walleye Pollock,Total,36.1,0.326,NA,NA,NA,NA,NA,NA
18-08-08,9,1374,118,Walleye Pollock,Total,29.4,0.174,NA,NA,NA,NA,NA,NA
18-08-08,9,1375,119,Walleye Pollock,Total,44.2,0.512,NA,NA,NA,NA,NA,NA
18-08-08,9,1376,120,Walleye Pollock,Total,41.1,0.468,NA,NA,NA,NA,NA,NA
18-08-08,9,1377,121,Walleye Pollock,Total,33.9,0.268,NA,NA,NA,NA,NA,NA
18-08-08,9,1378,122,Walleye Pollock,Total,32.1,0.252,NA,NA,NA,NA,NA,NA
18-08-08,9,1379,123,Walleye Pollock,Total,31.5,0.182,NA,NA,NA,NA,NA,NA
18-08-08,9,1380,124,Walleye Pollock,Total,31.1,0.208,NA,NA,NA,NA,NA,NA
18-08-08,9,1381,125,Walleye Pollock,Total,33.6,0.27,NA,NA,NA,NA,NA,NA
18-08-08,9,1382,126,Walleye Pollock,Total,24.1,0.088,NA,NA,NA,NA,NA,NA
18-08-08,9,1383,127,Walleye Pollock,Total,25.6,0.106,NA,NA,NA,NA,NA,NA
18-08-08,9,1384,128,Walleye Pollock,Total,32.5,0.25,NA,NA,NA,NA,NA,NA
18-08-08,9,1385,129,Walleye Pollock,Total,41.6,0.482,NA,NA,NA,NA,NA,NA
18-08-08,9,1386,130,Walleye Pollock,Total,44.7,0.558,NA,NA,NA,NA,NA,NA
18-08-08,9,1387,131,Walleye Pollock,Total,29.5,0.154,NA,NA,NA,NA,NA,NA
18-08-08,9,1388,132,Walleye Pollock,Total,31,0.2,NA,NA,NA,NA,NA,NA
18-08-08,9,1389,133,Walleye Pollock,Total,44,0.586,NA,NA,NA,NA,NA,NA
18-08-08,9,1390,134,Walleye Pollock,Total,33.1,0.24,NA,NA,NA,NA,NA,NA
18-08-08,9,1391,135,Walleye Pollock,Total,46,0.646,NA,NA,NA,NA,NA,NA
18-08-08,9,1392,136,Walleye Pollock,Total,33,0.24,NA,NA,NA,NA,NA,NA
18-08-08,9,1393,137,Walleye Pollock,Total,42.9,0.516,NA,NA,NA,NA,NA,NA
18-08-08,9,1394,138,Walleye Pollock,Total,43.5,0.536,NA,NA,NA,NA,NA,NA
18-08-08,9,1395,139,Walleye Pollock,Total,31.8,0.204,NA,NA,NA,NA,NA,NA
18-08-08,9,1396,140,Walleye Pollock,Total,39.1,0.368,NA,NA,NA,NA,NA,NA
18-08-08,9,1397,141,Walleye Pollock,Total,42.5,0.446,NA,NA,NA,NA,NA,NA
